x,y_target,y_nn
0.0015723686954903,0.0015723680475845,0.9960122
0.0047171060864711,0.004717088593032,0.9835711
0.0078618434774519,0.0078617624894682,0.971186
0.0110065808684327,0.0110063586380647,0.95885956
0.0141513182594134,0.0141508459407621,0.94659495
0.0172960556503942,0.0172951933005774,0.9343952
0.020440793041375,0.0204393696219115,0.9222631
0.0235855304323558,0.0235833438108569,0.91020143
0.0267302678233365,0.0267270847755048,0.8982131
0.0298750052143173,0.0298705614262531,0.88630056
0.0330197426052981,0.0330137426761135,0.8744667
0.0361644799962789,0.036156597441019,0.86271375
0.0393092173872596,0.0392990946401313,0.8510442
0.0424539547782404,0.0424412031961482,0.8394603
0.0455986921692212,0.0455828920356112,0.82796454
0.0487434295602019,0.0487241300892121,0.81655896
0.0518881669511827,0.051864886292101,0.8052457
0.0550329043421635,0.055005129584193,0.7940266
0.0581776417331443,0.0581448289104758,0.7829039
0.061322379124125,0.0612839532213163,0.7718793
0.0644671165151058,0.0644224714727681,0.76095444
0.0676118539060866,0.0675603526268783,0.7501312
0.0707565912970674,0.0706975656519946,0.7394109
0.0739013286880481,0.0738340795230719,0.7287951
0.0770460660790289,0.0769698632219793,0.7182853
0.0801908034700097,0.080104885737807,0.70788276
0.0833355408609905,0.0832391160671727,0.6975888
0.0864802782519712,0.0863725232145283,0.68740445
0.089625015642952,0.0895050761924666,0.6773306
0.0927697530339328,0.0926367440220273,0.6673686
0.0959144904249136,0.0957674957330039,0.65751904
0.0990592278158943,0.0988973003642497,0.64778286
0.1022039652068751,0.1020261269639841,0.63816077
0.1053487025978559,0.1051539445900982,0.62865335
0.1084934399888366,0.1082807223104618,0.6192613
0.1116381773798174,0.1114064292032282,0.60998493
0.1147829147707982,0.1145310343571409,0.6008249
0.117927652161779,0.1176545068718385,0.5917812
0.1210723895527598,0.1207768158581611,0.5828544
0.1242171269437405,0.123897930438455,0.5740445
0.1273618643347213,0.1270178197468787,0.56535184
0.1305066017257021,0.1301364529297076,0.5567762
0.1336513391166828,0.1332537991456396,0.54831785
0.1367960765076636,0.1363698275660999,0.53997654
0.1399408138986444,0.1394845073755455,0.5317521
0.1430855512896252,0.1425978077717708,0.5236445
0.1462302886806059,0.1457096979662114,0.5156534
0.1493750260715867,0.148820147184249,0.50777847
0.1525197634625675,0.1519291246655155,0.50001925
0.1556645008535483,0.1550365996641978,0.4923755
0.158809238244529,0.1581425414493408,0.4848467
0.1619539756355098,0.1612469193051522,0.47743225
0.1650987130264906,0.1643497025313061,0.47013175
0.1682434504174713,0.1674508604432462,0.46294433
0.1713881878084521,0.1705503623724897,0.45586944
0.1745329251994329,0.1736481776669303,0.4489066
0.1776776625904137,0.1767442756911416,0.4420547
0.1808223999813945,0.1798386258266798,0.43531322
0.1839671373723752,0.1829311974723866,0.4286813
0.187111874763356,0.186021960044692,0.42215812
0.1902566121543368,0.1891108829779162,0.41574264
0.1934013495453175,0.1921979357245728,0.40943414
0.1965460869362983,0.19528308775567,0.40323162
0.1996908243272791,0.1983663085610128,0.39713413
0.2028355617182599,0.2014475676495052,0.39114058
0.2059802991092406,0.2045268345494508,0.38525015
0.2091250365002214,0.2076040788088552,0.37946165
0.2122697738912022,0.2106792699957262,0.3737741
0.2154145112821829,0.2137523776983756,0.36818635
0.2185592486731637,0.2168233715257191,0.36269736
0.2217039860641445,0.2198922211075776,0.35730612
0.2248487234551253,0.2229588960949771,0.35201132
0.227993460846106,0.226023366160449,0.34681195
0.2311381982370868,0.2290856009983299,0.34170687
0.2342829356280676,0.2321455703250615,0.33669484
0.2374276730190484,0.2352032438794899,0.33177477
0.2405724104100292,0.238258591423165,0.32694545
0.2437171478010099,0.2413115827406392,0.32220572
0.2468618851919907,0.2443621876397669,0.31755438
0.2500066225829715,0.2474103759520024,0.3129903
0.2531513599739523,0.2504561175326985,0.30851215
0.256296097364933,0.2534993822614046,0.30411887
